violation_id,user_id,phone,notification_id,event_type,channel,dnd_category,message_classification,detected_at,root_cause,provider,resolved,resolution
VIO-11689,user-3204,+919043893647,ntf-11689-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-23T12:52:00Z,WRONG_CLASSIFICATION,twilio,false,CLASSIFICATION_FIXED
VIO-11690,user-4635,+919019654185,ntf-11690-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T21:56:00Z,STALE_DND_CACHE,twilio,true,
VIO-11691,user-4424,+919061539837,ntf-11691-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-27T00:05:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-11692,user-3372,+919098975348,ntf-11692-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-20T20:52:00Z,STALE_DND_CACHE,msg91,true,
VIO-11693,user-9019,+919013206974,ntf-11693-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-28T17:45:00Z,RACE_CONDITION,msg91,false,
VIO-11694,user-9901,+919031540916,ntf-11694-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-11T04:09:00Z,STALE_DND_CACHE,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11695,user-2577,+919067082442,ntf-11695-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T02:00:00Z,WRONG_CLASSIFICATION,msg91,true,CACHE_TTL_REDUCED
VIO-11696,user-7020,+919023900150,ntf-11696-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-18T15:53:00Z,WRONG_CLASSIFICATION,twilio,true,CACHE_TTL_REDUCED
VIO-11697,user-9148,+919096333400,ntf-11697-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-01T19:15:00Z,RACE_CONDITION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11698,user-7872,+919091928896,ntf-11698-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T16:33:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11699,user-5350,+919060342618,ntf-11699-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-30T11:11:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-11700,user-3071,+919022231935,ntf-11700-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-09T00:26:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-11701,user-6801,+919041155097,ntf-11701-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-22T18:00:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-11702,user-5738,+919031023797,ntf-11702-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T07:49:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-11703,user-9753,+919036631902,ntf-11703-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-25T08:49:00Z,STALE_DND_CACHE,twilio,true,CLASSIFICATION_FIXED
VIO-11704,user-7894,+919055357868,ntf-11704-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T19:46:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-11705,user-1958,+919016350346,ntf-11705-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-25T12:53:00Z,STALE_DND_CACHE,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11706,user-5000,+919037819862,ntf-11706-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-18T16:19:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-11707,user-9005,+919059300590,ntf-11707-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-24T17:22:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-11708,user-5481,+919095511758,ntf-11708-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-06T01:05:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-11709,user-5631,+919060419434,ntf-11709-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-27T01:38:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-11710,user-6778,+919038924804,ntf-11710-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T13:56:00Z,RACE_CONDITION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11711,user-8194,+919014643233,ntf-11711-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-11T21:42:00Z,MISSING_SCRUB,twilio,false,CACHE_TTL_REDUCED
VIO-11712,user-7916,+919078650532,ntf-11712-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-20T00:53:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-11713,user-4595,+919080534139,ntf-11713-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-05T23:13:00Z,STALE_DND_CACHE,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11714,user-9163,+919048427699,ntf-11714-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-22T10:50:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-11715,user-986,+919027001604,ntf-11715-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-01T08:11:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-11716,user-2875,+919093910943,ntf-11716-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T17:15:00Z,RACE_CONDITION,msg91,true,CLASSIFICATION_FIXED
VIO-11717,user-1125,+919013070983,ntf-11717-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T02:36:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-11718,user-4627,+919074338127,ntf-11718-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-19T16:34:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-11719,user-1526,+919075043457,ntf-11719-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T08:09:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11720,user-9980,+919021122856,ntf-11720-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-27T20:20:00Z,RACE_CONDITION,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11721,user-6688,+919068652664,ntf-11721-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-28T16:18:00Z,WRONG_CLASSIFICATION,twilio,true,
VIO-11722,user-3543,+919032606013,ntf-11722-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-12T17:10:00Z,RACE_CONDITION,msg91,false,
VIO-11723,user-9262,+919097518826,ntf-11723-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-05T02:15:00Z,RACE_CONDITION,msg91,false,
VIO-11724,user-5342,+919067618813,ntf-11724-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-01T12:28:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-11725,user-2189,+919025239735,ntf-11725-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T09:23:00Z,RACE_CONDITION,twilio,false,CLASSIFICATION_FIXED
VIO-11726,user-972,+919068597453,ntf-11726-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T08:01:00Z,STALE_DND_CACHE,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11727,user-6333,+919013670663,ntf-11727-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-15T00:51:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-11728,user-1838,+919061940635,ntf-11728-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-23T11:03:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11729,user-8751,+919049829811,ntf-11729-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-17T20:26:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-11730,user-2223,+919099451722,ntf-11730-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-05T16:56:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-11731,user-5947,+919036526101,ntf-11731-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-18T06:44:00Z,WRONG_CLASSIFICATION,twilio,false,CLASSIFICATION_FIXED
VIO-11732,user-3453,+919014333986,ntf-11732-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-25T03:28:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-11733,user-182,+919016892188,ntf-11733-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-08T13:34:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-11734,user-7024,+919017581003,ntf-11734-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-05T04:49:00Z,MISSING_SCRUB,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11735,user-1055,+919088606255,ntf-11735-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T02:35:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-11736,user-4517,+919062311111,ntf-11736-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-30T08:29:00Z,STALE_DND_CACHE,msg91,true,
VIO-11737,user-1513,+919033906663,ntf-11737-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-25T16:54:00Z,MISSING_SCRUB,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11738,user-9040,+919090576815,ntf-11738-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-13T04:19:00Z,WRONG_CLASSIFICATION,twilio,false,
VIO-11739,user-9147,+919093820945,ntf-11739-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-09T18:37:00Z,MISSING_SCRUB,msg91,true,CLASSIFICATION_FIXED
VIO-11740,user-4442,+919012507318,ntf-11740-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-15T09:16:00Z,MISSING_SCRUB,msg91,false,
VIO-11741,user-5194,+919060805162,ntf-11741-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T11:51:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11742,user-388,+919088495017,ntf-11742-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-04T18:59:00Z,WRONG_CLASSIFICATION,twilio,false,CACHE_TTL_REDUCED
VIO-11743,user-7078,+919060009950,ntf-11743-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-09T01:23:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11744,user-2251,+919040668467,ntf-11744-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-01T03:34:00Z,RACE_CONDITION,msg91,true,
VIO-11745,user-5979,+919028730064,ntf-11745-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-07T03:47:00Z,MISSING_SCRUB,twilio,true,CLASSIFICATION_FIXED
VIO-11746,user-8692,+919097433251,ntf-11746-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T12:41:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-11747,user-4389,+919078375383,ntf-11747-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-30T04:14:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-11748,user-9840,+919084913281,ntf-11748-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T17:04:00Z,RACE_CONDITION,twilio,true,
VIO-11749,user-5355,+919038442051,ntf-11749-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T17:27:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-11750,user-5146,+919046277523,ntf-11750-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-10T17:42:00Z,MISSING_SCRUB,twilio,true,
VIO-11751,user-337,+919064408610,ntf-11751-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-03T16:39:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-11752,user-1325,+919039407505,ntf-11752-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-17T22:45:00Z,WRONG_CLASSIFICATION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11753,user-8,+919070600309,ntf-11753-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-21T06:48:00Z,STALE_DND_CACHE,twilio,true,
VIO-11754,user-7033,+919016892963,ntf-11754-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T09:09:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-11755,user-9283,+919084557272,ntf-11755-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-31T13:22:00Z,MISSING_SCRUB,twilio,true,CLASSIFICATION_FIXED
VIO-11756,user-9264,+919016860537,ntf-11756-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-22T09:50:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-11757,user-704,+919049751102,ntf-11757-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-13T09:29:00Z,STALE_DND_CACHE,twilio,true,CLASSIFICATION_FIXED
VIO-11758,user-3958,+919081367333,ntf-11758-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-23T16:10:00Z,MISSING_SCRUB,twilio,false,
VIO-11759,user-3013,+919093102873,ntf-11759-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-21T02:51:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11760,user-9122,+919045175460,ntf-11760-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-30T23:59:00Z,STALE_DND_CACHE,msg91,false,CACHE_TTL_REDUCED
VIO-11761,user-6886,+919020836802,ntf-11761-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-16T02:30:00Z,STALE_DND_CACHE,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11762,user-8244,+919038500421,ntf-11762-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-01T05:57:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-11763,user-1763,+919027791510,ntf-11763-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-27T07:32:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-11764,user-8556,+919033088561,ntf-11764-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-04T20:33:00Z,STALE_DND_CACHE,twilio,true,CLASSIFICATION_FIXED
VIO-11765,user-8301,+919070510187,ntf-11765-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-24T19:36:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-11766,user-3116,+919076421797,ntf-11766-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-24T09:52:00Z,STALE_DND_CACHE,twilio,false,CACHE_TTL_REDUCED
VIO-11767,user-5019,+919031852936,ntf-11767-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-02T20:54:00Z,MISSING_SCRUB,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11768,user-1588,+919030661738,ntf-11768-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-08T12:45:00Z,WRONG_CLASSIFICATION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11769,user-2536,+919024749794,ntf-11769-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-03T13:35:00Z,STALE_DND_CACHE,msg91,false,CLASSIFICATION_FIXED
VIO-11770,user-5048,+919029947730,ntf-11770-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-25T12:53:00Z,STALE_DND_CACHE,twilio,false,CLASSIFICATION_FIXED
VIO-11771,user-4262,+919082198192,ntf-11771-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-26T18:30:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11772,user-8207,+919046636880,ntf-11772-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T19:04:00Z,WRONG_CLASSIFICATION,twilio,true,
VIO-11773,user-2906,+919086382059,ntf-11773-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-12T21:48:00Z,MISSING_SCRUB,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11774,user-8579,+919049574590,ntf-11774-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-09T23:57:00Z,RACE_CONDITION,twilio,false,
VIO-11775,user-2378,+919078290711,ntf-11775-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-20T14:29:00Z,WRONG_CLASSIFICATION,msg91,true,CLASSIFICATION_FIXED
VIO-11776,user-2317,+919066661581,ntf-11776-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-21T07:19:00Z,STALE_DND_CACHE,msg91,true,CLASSIFICATION_FIXED
VIO-11777,user-9173,+919098551659,ntf-11777-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-02T02:06:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-11778,user-5527,+919061357978,ntf-11778-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-19T20:24:00Z,WRONG_CLASSIFICATION,msg91,false,
VIO-11779,user-4889,+919091369074,ntf-11779-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-24T09:31:00Z,MISSING_SCRUB,twilio,false,CLASSIFICATION_FIXED
VIO-11780,user-9895,+919080325790,ntf-11780-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-08T01:27:00Z,MISSING_SCRUB,msg91,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11781,user-4789,+919047397296,ntf-11781-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-14T03:33:00Z,RACE_CONDITION,msg91,true,
VIO-11782,user-577,+919078668906,ntf-11782-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-11T10:58:00Z,WRONG_CLASSIFICATION,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11783,user-1706,+919062879360,ntf-11783-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-27T01:46:00Z,RACE_CONDITION,twilio,true,
VIO-11784,user-3223,+919019789411,ntf-11784-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-29T20:36:00Z,RACE_CONDITION,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11785,user-2395,+919037874025,ntf-11785-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-14T23:27:00Z,MISSING_SCRUB,msg91,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11786,user-9311,+919031059683,ntf-11786-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-28T06:27:00Z,WRONG_CLASSIFICATION,twilio,false,CLASSIFICATION_FIXED
VIO-11787,user-5990,+919010366049,ntf-11787-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T21:24:00Z,WRONG_CLASSIFICATION,msg91,false,CLASSIFICATION_FIXED
VIO-11788,user-2791,+919058585335,ntf-11788-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-17T08:23:00Z,RACE_CONDITION,twilio,true,CLASSIFICATION_FIXED
VIO-11789,user-3472,+919070964499,ntf-11789-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-10T00:37:00Z,STALE_DND_CACHE,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
VIO-11790,user-8046,+919031810732,ntf-11790-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-10T23:33:00Z,WRONG_CLASSIFICATION,msg91,true,
VIO-11791,user-8469,+919094364189,ntf-11791-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-04T07:14:00Z,RACE_CONDITION,twilio,false,
VIO-11792,user-9547,+919037034039,ntf-11792-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-23T06:07:00Z,RACE_CONDITION,msg91,true,CACHE_TTL_REDUCED
VIO-11793,user-4325,+919021039496,ntf-11793-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-07T20:44:00Z,STALE_DND_CACHE,twilio,true,
VIO-11794,user-9426,+919085295927,ntf-11794-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-08T09:47:00Z,STALE_DND_CACHE,twilio,false,DND_CHECK_MOVED_TO_DISPATCH
VIO-11795,user-2906,+919030951261,ntf-11795-vio,MKTX-005,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-24T18:16:00Z,MISSING_SCRUB,msg91,false,CLASSIFICATION_FIXED
VIO-11796,user-5426,+919097814503,ntf-11796-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-22T08:00:00Z,RACE_CONDITION,msg91,false,CACHE_TTL_REDUCED
VIO-11797,user-9255,+919041839564,ntf-11797-vio,MKTX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-10T23:02:00Z,RACE_CONDITION,twilio,true,CACHE_TTL_REDUCED
VIO-11798,user-903,+919076357701,ntf-11798-vio,MKTX-003,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-01-21T20:31:00Z,MISSING_SCRUB,msg91,false,CACHE_TTL_REDUCED
VIO-11799,user-1230,+919033572804,ntf-11799-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2026-02-22T09:03:00Z,MISSING_SCRUB,msg91,true,
VIO-11800,user-5610,+919056085547,ntf-11800-vio,SIPX-004,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-03T21:27:00Z,WRONG_CLASSIFICATION,msg91,false,CACHE_TTL_REDUCED
VIO-11801,user-1218,+919081640966,ntf-11801-vio,MKTX-001,sms,BANKING_INSURANCE_FINANCIAL_PRODUCTS,PROMOTIONAL,2025-12-20T23:10:00Z,RACE_CONDITION,twilio,true,DND_CHECK_MOVED_TO_DISPATCH
