user_id,name,phone,email,language,timezone,dnd_status,dnd_categories,account_type,risk_profile,notification_preferences,quiet_hours_start,quiet_hours_end,created_at
user-6943,User 6943,+919000006942,user6943@test.in,en,Asia/Kolkata,registered,"BANKING,FINANCIAL_PRODUCTS",basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-06-22T00:00:00Z
user-6944,User 6944,+919000006943,user6944@test.in,hi,Asia/Kolkata,not_registered,,premium,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-01-31T00:00:00Z
user-6945,User 6945,+919000006944,user6945@test.in,ta,Asia/Kolkata,registered,FINANCIAL_PRODUCTS,premium,aggressive,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-12-03T00:00:00Z
user-6946,User 6946,+919000006945,user6946@test.in,ta,Asia/Kolkata,registered,BANKING,basic,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-11-15T00:00:00Z
user-6947,User 6947,+919000006946,user6947@test.in,ta,Asia/Kolkata,registered,INSURANCE,premium,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-03-06T00:00:00Z
user-6948,User 6948,+919000006947,user6948@test.in,hi,Asia/Kolkata,registered,INSURANCE,HNI,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-12-10T00:00:00Z
user-6949,User 6949,+919000006948,user6949@test.in,ta,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-12-26T00:00:00Z
user-6950,User 6950,+919000006949,user6950@test.in,hi,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-05-04T00:00:00Z
user-6951,User 6951,+919000006950,user6951@test.in,te,Asia/Kolkata,not_registered,,premium,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-07-16T00:00:00Z
user-6952,User 6952,+919000006951,user6952@test.in,te,Asia/Kolkata,registered,INSURANCE,premium,conservative,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-05-13T00:00:00Z
user-6953,User 6953,+919000006952,user6953@test.in,hi,Asia/Kolkata,not_registered,,premium,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-07-14T00:00:00Z
user-6954,User 6954,+919000006953,user6954@test.in,hi,Asia/Kolkata,not_registered,,premium,conservative,"{""TXNX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-11-23T00:00:00Z
user-6955,User 6955,+919000006954,user6955@test.in,mr,Asia/Kolkata,registered,FINANCIAL_PRODUCTS,basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-03-10T00:00:00Z
user-6956,User 6956,+919000006955,user6956@test.in,mr,Asia/Kolkata,not_registered,,basic,aggressive,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-09-06T00:00:00Z
user-6957,User 6957,+919000006956,user6957@test.in,hi,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2025-10-27T00:00:00Z
user-6958,User 6958,+919000006957,user6958@test.in,en,Asia/Kolkata,not_registered,,HNI,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-05-15T00:00:00Z
user-6959,User 6959,+919000006958,user6959@test.in,hi,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-05-26T00:00:00Z
user-6960,User 6960,+919000006959,user6960@test.in,hi,Asia/Kolkata,not_registered,,basic,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-12-03T00:00:00Z
user-6961,User 6961,+919000006960,user6961@test.in,en,Asia/Kolkata,not_registered,,premium,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""immediate""}}",21:00,08:00,2024-09-29T00:00:00Z
user-6962,User 6962,+919000006961,user6962@test.in,te,Asia/Kolkata,registered,BANKING,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-10-22T00:00:00Z
user-6963,User 6963,+919000006962,user6963@test.in,ta,Asia/Kolkata,not_registered,,basic,aggressive,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-09-09T00:00:00Z
user-6964,User 6964,+919000006963,user6964@test.in,hi,Asia/Kolkata,not_registered,,basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-05-15T00:00:00Z
user-6965,User 6965,+919000006964,user6965@test.in,mr,Asia/Kolkata,not_registered,,basic,conservative,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-11-22T00:00:00Z
user-6966,User 6966,+919000006965,user6966@test.in,mr,Asia/Kolkata,not_registered,,premium,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-08-04T00:00:00Z
user-6967,User 6967,+919000006966,user6967@test.in,te,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": false, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-02-12T00:00:00Z
user-6968,User 6968,+919000006967,user6968@test.in,hi,Asia/Kolkata,not_registered,,basic,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-08-08T00:00:00Z
user-6969,User 6969,+919000006968,user6969@test.in,mr,Asia/Kolkata,not_registered,,basic,moderate,"{""TXNX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}}",21:00,08:00,2024-02-05T00:00:00Z
user-6970,User 6970,+919000006969,user6970@test.in,mr,Asia/Kolkata,not_registered,,basic,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""RISK"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""hourly""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""MKTX"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-02-07T00:00:00Z
user-6971,User 6971,+919000006970,user6971@test.in,hi,Asia/Kolkata,registered,FINANCIAL_PRODUCTS,HNI,moderate,"{""TXNX"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": false}, ""digest_mode"": ""hourly""}}",21:00,08:00,2025-04-10T00:00:00Z
user-6972,User 6972,+919000006971,user6972@test.in,hi,Asia/Kolkata,not_registered,,premium,moderate,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": false, ""email"": false, ""push"": false, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""hourly""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""daily""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2024-10-01T00:00:00Z
user-6973,User 6973,+919000006972,user6973@test.in,mr,Asia/Kolkata,not_registered,,premium,aggressive,"{""TXNX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""RISK"": {""channels"": {""sms"": false, ""email"": true, ""push"": false, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}, ""SIPX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": true}, ""digest_mode"": ""immediate""}, ""MKTX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": true, ""in_app"": false}, ""digest_mode"": ""immediate""}, ""REGX"": {""channels"": {""sms"": true, ""email"": true, ""push"": true, ""whatsapp"": false, ""in_app"": true}, ""digest_mode"": ""daily""}}",21:00,08:00,2025-04-03T00:00:00Z
